fid,X,Y,CITY_NAME,CNTRY_NAME,POP,POP_RANK,max_dtw
"2266","46.2899974439822","38.0809979501395",Tabriz,Iran,"1558693","2","0.67273"
"2267","45.0720003140455","37.537002028382",Orumiyeh,Iran,"736224","3","0.59563"
"2268","49.5929973310061","37.2740039790426",Rasht,Iran,"679995","3","0.62901"
"2269","48.4849983476276","36.6710040312312",Zanjan,Iran,"430871","4","0.59526"
"2270","45.4539963387406","35.5590000123363",As-Sulaymaniyah,Iraq,"1202000","2","0.65159"
"2271","46.9940043147042","35.3189970758079",Sanandaj,Iran,"412767","4","0.61997"
"2272","47.0570044401568","34.3079999798237",Kermanshah,Iran,"946651","3","0.65575"
"2273","59.6167023213183","42.4666980097135",Nukus,Uzbekistan,"314928","4","0.6634"
"2274","59.9570014284418","41.8339980476774",Dashkhovuz,Turkmenistan,"0","0","0.66687"
"2275","60.6833014302931","41.5833030464539",Urgench,Uzbekistan,"141685","5","0.67149"
"2276","58.3901374404177","37.9504169460685",Ashgabat,Turkmenistan,"0","0","0.6843"
"2277","61.8390004164591","37.5910019940694",Mary,Turkmenistan,"0","0","0.77419"
"2278","59.5970013262243","36.2899979297846",Mashhad,Iran,"3001184","2","0.63171"
"2279","65.4830013922884","44.86699794078",Kyzylorda,Kazakhstan,"240766","5","0.64598"
"2280","65.3333043778582","40.0667040579326",Navoi,Uzbekistan,"136374","5","0.69557"
"2281","64.4220004300154","39.7659959233354",Bukhara,Uzbekistan,"277839","4","0.70765"
"2282","66.9480034033353","39.6579959919605",Samarkand,Uzbekistan,"538211","3","0.58942"
"2283","63.5730033965775","39.087998946725",Chardzhev,Turkmenistan,"0","0","0.72538"
"2284","65.7500043116605","38.8833029417575",Karshi,Uzbekistan,"270736","4","0.70041"
"2285","67.2499983388652","37.2500010707479",Termez,Uzbekistan,"145065","5","0.74819"
"2286","67.1100033003978","36.7039979976895",Mazar-E Sharif,Afghanistan,"0","0","0.74978"
"2287","65.7440013919284","36.6620040369499",Sheberghan,Afghanistan,"0","0","0.73702"
"2288","64.7759972815335","35.9199989739198",Meymaneh,Afghanistan,"0","0","0.6399"
"2289","63.1332994138465","34.9830000473686",Qal eh-ye,Afghanistan,"0","0","0.71078"
"2290","65.2500004003418","34.5167010203077",Chaghcharan,Afghanistan,"0","0","0.55132"
"2291","62.1870032843625","34.3449989817984",Herat,Afghanistan,"0","0","0.75435"
"2292","57.0670024189893","30.2799959934822",Kerman,Iran,"537718","3","0.79839"
"2293","60.8730032918811","29.5000020052289",Zahedan,Iran,"587730","3","0.81511"
"2294","56.2740034009382","27.1950120566266",Bandar-E Abbas,Iran,"526648","3","0.81066"
"2295","56.3010214215009","26.192493019463",Al Kasab,Oman,"0","0",
"2296","56.3499992891034","25.1190000267356",Fujairad,United Arab Emirates,"0","0",
"2297","67.0280043270168","24.8930009793707",Karachi,Pakistan,"14910352","1","0.4977"
"2298","58.5880024454231","23.6069999945829",Muscat,Oman,"0","0","0.83041"
"2299","65.8666984235149","32.6332980689268",Tarin Kowt,Afghanistan,"0","0","0.77188"
"2300","62.1160023549621","32.3749979351842",Farah,Afghanistan,"0","0","0.81087"
"2301","66.8999974212624","32.104997941263",Qalat,Afghanistan,"0","0","0.7915"
"2302","65.7000004453718","31.6109969496763",Kandahar,Afghanistan,"0","0","0.8395"
"2303","64.3599993294129","31.582997941983",Lashkar Gah,Afghanistan,"0","0","0.79855"
"2304","61.8869972969308","31.112000999325",Zaranj,Afghanistan,"0","0","0.81107"
"2305","67.0179963717683","30.2090040001995",Quetta,Pakistan,"1001205","2","0.73747"
"2306","32.6666973629112","-18.9666989858147",Mutare,Zimbabwe,"262124","4","0.45725"
"2307","29.7500043499006","-19.4667030626169",Gweru,Zimbabwe,"91806","6","0.58932"
"2308","31.5000003327646","-20.9999970355656",Masvingo,Zimbabwe,"0","0","0.55591"
"2309","43.2430024323497","-11.7000000765532",Moroni,Comoros,"0","0","0.46446"
"2310","40.5000004059464","-12.9666599932057",Pemba,Mozambique,"0","0",
"2311","40.6910344109899","-15.0661349582119",Mocambique,Mozambique,"0","0",
"2312","31.0200033958254","-17.8299990130609",Harare,Zimbabwe,"1485231","2","0.519"
"2313","33.4833393622984","-19.1333340801673",Chimoio,Mozambique,"0","0","0.42189"
"2314","28.7100002852557","-20.1999960729327",Bulawayo,Zimbabwe,"653337","3","0.57275"
"2315","10.2120033788739","-0.705996048462635",Lambarene,Gabon,"0","0","0.32955"
"2316","8.78200232010227","-0.720998962475981",Port Gentil,Gabon,"136462","5","0.39692"
"2317","11.0040033720753","-1.8849959612415",Mouila,Gabon,"0","0","0.34721"
"2318","11.0269983194025","-2.85699600555154",Tchibanga,Gabon,"0","0","0.32921"
"2319","19.9050033426796","-11.7909990442154",Luena,Angola,"0","0","0.43285"
"2320","16.9389993434607","-12.3800040389806",Kuito,Angola,"0","0","0.4721"
"2321","17.8667013980462","-14.7999960290236",Menongue,Angola,"0","0","0.55354"
"2322","43.6666684007799","-23.3499960571754",Toliara,Madagascar,"169760","5",
"2323","35.3880003445211","-23.8740030422724",Inhambane,Mozambique,"0","0","0.52114"
"2324","17.7110012984001","-19.2480030030021",Tsumeb,Namibia,"0","0","0.59093"
"2325","17.342001367385","-19.6399980468282",Otavi,Namibia,"0","0","0.57889"
"2326","21.6469983561121","-21.7050029311374",Ghanzi,Botswana,"0","0","0.5636"
"2327","16.9129983854666","-21.9830040599737",Okahandja,Namibia,"0","0","0.55324"
"2328","18.9630003557623","-22.4550000274815",Gobabis,Namibia,"0","0","0.55489"
"2329","14.5279984115816","-22.6739969647807",Swakopmund,Namibia,"0","0","0.408"
"2330","14.6170982887725","-23.1018660526673",Walvis Bay,Namibia,"0","0","0.402"
"2331","15.1550014331712","-26.6439959499182",Luderitz,Namibia,"0","0",
"2332","18.4820043939735","-33.9789959226824",Cape Town,South Africa,"4096000","2","0.49874"
"2333","17.0769963322286","-22.5600030497911",Windhoek,Namibia,"325858","4","0.54233"
"2334","17.081001367745","-23.3199989997825",Rehoboth,Namibia,"0","0","0.52475"
"2335","17.9589964337262","-24.6210030640674",Mariental,Namibia,"0","0","0.49773"
"2336","16.9720024115203","-24.839000976517",Maltahohe,Namibia,"0","0","0.49288"
"2337","22.3970043885738","-26.0170020299298",Tsabong,Botswana,"0","0","0.51097"
"2338","17.1610022914266","-26.5020030272351",Bethanien,Namibia,"0","0","0.47799"
"2339","18.1330023357367","-26.5740029814851",Keetmanshoop,Namibia,"0","0","0.48031"
"2340","18.7450024433128","-28.0220040288193",Karasburg,Namibia,"0","0","0.46121"
"2341","17.3860023139416","-3.3149970200131",Bandundu,"Congo, DRC","0","0","0.44861"
"2342","15.2851414232908","-4.28518799696236",Brazzaville,Congo,"2074000","2","0.40875"
"2343","14.7619984283777","-4.35599994402395",Kinkala,Congo,"0","0","0.45861"
"2344","22.4029983721883","-5.89200304995496",Kananga,"Congo, DRC","1293000","2","0.41705"
"2345","18.9999993577372","-7.32999597655682",Kahemba,"Congo, DRC","0","0","0.46732"
"2346","20.7340023378557","-8.4240000068893",Lucapa,Angola,"0","0","0.37606"
"2347","20.3910033648346","-9.66099598475455",Saurimo,Angola,"0","0","0.39773"
"2348","15.2990013416713","-4.32099899174869",Kinshasa,"Congo, DRC","12322000","1","0.40875"
"2349","13.4710023193414","-5.81699691955458",Matadi,"Congo, DRC","0","0","0.41852"
"2350","14.2667013687736","-6.30000003264411",Mbanza Congo,Angola,"0","0","0.46526"
"2351","15.1499973728051","-7.749998964194",Uige,Angola,"0","0","0.39383"
"2352","13.6629994392804","-8.57799893452028",Caxito,Angola,"0","0","0.57286"
"2353","13.2350044183293","-8.81199895131659",Luanda,Angola,"7555000","1","0.53994"
"2354","14.9139993063093","-9.29799897347164",Ndalatando,Angola,"0","0","0.49432"
"2355","16.3410032905319","-9.54199800939881",Malange,Angola,"0","0","0.4171"
"2356","13.8490024101213","-11.2089959940321",Ngunza,Angola,"0","0","0.37228"
"2357","15.916698389694","-0.483300054932496",Owando,Congo,"0","0","0.51978"
"2358","12.5039973992799","-1.12699806094946",Kaulomoutou,Gabon,"0","0","0.49591"
"2359","13.6029963883771","-1.63199693103304",Masuku,Gabon,"0","0","0.40731"
"2360","14.7600003786783","-2.54300400119132",Djambala,Congo,"0","0","0.38714"
"2361","13.3569993027506","-3.69099906109364",Sibiti,Congo,"0","0","0.41136"
"2362","13.554000317572","-4.16400298956864",Madingou,Congo,"0","0","0.42659"
"2363","12.6720003815582","-4.19400004696143",Loubomo,Congo,"0","0","0.3356"
"2364","12.0580924128768","-4.638707924575",Pointe Noire,Congo,"1081000","2","0.365"
"2365","12.1899962933184","-5.55699594476426",Cabinda,Angola,"0","0","0.38807"
"2366","15.7833003572949","-17.0499959232063",Onjiva,Angola,"0","0","0.59087"
"2367","13.4060043096732","-12.5769959522009",Benguela,Angola,"0","0","0.4566"
"2368","15.7359963569036","-12.7600020139764",Huambo,Angola,"0","0","0.48674"
"2369","13.4919993824529","-14.9190029404969",Lubango,Angola,"0","0","0.49876"
"2370","12.1500003822782","-15.1666649572173",Namibe,Angola,"0","0","0.42015"
"2371","16.1460003254096","-20.1079980804207",Outjo,Namibia,"0","0","0.59219"
"2372","16.6470034270619","-20.4640019177557",Otjiwarongo,Namibia,"0","0","0.58436"
"2373","15.9509973602875","-21.4360019620657",Omaruru,Namibia,"0","0","0.55068"
"2374","15.8529962825599","-21.9390029479337",Karibib,Namibia,"0","0","0.54428"
"2375","31.1499994151616","-10.266695963947",Kasama,Zambia,"231824","5","0.41011"
"2376","31.6170004239045","-7.96699801727743",Sumbawanga,Tanzania,"0","0","0.44703"
"2377","33.4389963610184","-8.89100101563208",Mbeya,Tanzania,"0","0","0.45879"
"2378","28.8909993612141","-11.2020029855678",Mansa,Zambia,"0","0","0.47357"
"2379","28.6340043970905","-12.9680010727786",Ndola,Zambia,"451246","4","0.46107"
"2380","32.6449983181178","-13.6320029308594",Chipata,Zambia,"455783","4","0.47407"
"2381","28.4470024013999","-14.4469980368716",Kabwe,Zambia,"202360","5","0.48232"
"2382","28.1700002974131","-15.4299959596787",Lusaka,Zambia,"1747152","2","0.50667"
"2383","33.5870013050351","-16.1640000532773",Tete,Mozambique,"0","0","0.51585"
"2384","27.5499993858889","-11.6800020382914",Lumumbashi,"Congo, DRC","2242000","2","0.40331"
"2385","26.4009963650193","-12.1799970134925",Solwezi,Zambia,"0","0","0.41867"
"2386","23.1319984054209","-15.2769960568973",Mongu,Zambia,"0","0","0.58109"
"2387","25.0832973163072","-17.8333020668956",Kasane,Botswana,"0","0","0.6077"
"2388","25.8579993026276","-17.8579980207544",Livingstone,Zambia,"139509","5","0.59456"
"2389","23.4180003382053","-19.9940039999475",Maun,Botswana,"0","0","0.58866"
"2390","27.5000042902342","-21.1709969269094",Francistown,Botswana,"98961","6","0.57876"
"2391","26.7110013715819","-22.3890029929636",Serowe,Botswana,"0","0","0.56575"
"2392","31.7340003495608","-0.33499806774819",Masaka,Uganda,"103293","5","0.51854"
"2393","31.8079983535102","-1.32200102607158",Bukoba,Tanzania,"0","0","0.44795"
"2394","32.8889973540451","-2.51499605738019",Mwanza,Tanzania,"2772509","2","0.45976"
"2395","33.420996372456","-3.66499793761596",Shinyanga,Tanzania,"0","0","0.5513"
"2396","32.8259973940762","-5.01800391788892",Tabora,Tanzania,"0","0","0.57368"
"2397","23.6666972897294","-6.14999703892823",Mbuji-Mayi,"Congo, DRC","2172000","2","0.40753"
"2398","30.5166964306719","-3.16670396894626",Cankuzo,Burundi,"0","0","0.52141"
"2399","29.9930043609781","-3.93100199762205",Rutana,Burundi,"0","0","0.4565"
"2400","29.6119984250151","-3.95100003588402",Bururi,Burundi,"0","0","0.44348"
"2401","29.7999994455554","-4.133303950494",Makamba,Burundi,"0","0","0.44357"
"2402","29.619000369597","-4.87600205908837",Kigoma,Tanzania,"0","0","0.43615"
"2403","30.3260043148682","-2.85599698070183",Muyinga,Burundi,"0","0","0.42227"
"2404","29.5667014104407","-2.89999792725831",Kayanza,Burundi,"0","0","0.45472"
"2405","29.8250013786997","-2.91200393220629",Ngozi,Burundi,"0","0","0.47134"
"2406","29.3667033210702","-3.08330103220187",Bubanza,Burundi,"0","0","0.4421"
"2407","30.1629962913545","-3.09999601662895",Karusi,Burundi,"0","0","0.44894"
"2408","29.6119984250151","-3.26099705432558",Muramvya,Burundi,"0","0","0.45083"
"2409","29.3560023202574","-3.37200299636732",Bujumbura,Burundi,"0","0","0.43233"
"2410","29.9332983532427","-3.43330194980461",Gitega,Burundi,"0","0","0.46999"
"2411","30.2439964053694","-3.48100195259201",Ruyigi,Burundi,"0","0","0.42958"
"2412","30.6489963135095","-0.605996921035452",Mbarara,Uganda,"195160","5","0.48535"
"2413","28.5280023499312","-0.756998939600918",Buluko,"Congo, DRC","0","0","0.41048"
"2414","29.6299984135775","-1.50100205233055",Ruhengeri,Rwanda,"0","0","0.55797"
"2415","29.2570023831638","-1.69499705648548",Gisenyi,Rwanda,"0","0","0.57251"
"2416","29.3499994005253","-2.05000203445446",Kibuye,Rwanda,"0","0","0.52901"
"2417","29.5667014104407","-2.48329799345596",Gikongoro,Rwanda,"0","0","0.47787"
"2418","28.889793316307","-2.49606902935961",Cyangugu,Rwanda,"0","0","0.50059"
"2419","30.062997329411","-1.5800039511625",Byumba,Rwanda,"0","0","0.45323"
"2420","30.059001395496","-1.95000307251088",Kigali,Rwanda,"859332","3","0.46153"
"2421","29.7579963832145","-2.07600299244849",Gitarama,Rwanda,"0","0","0.49694"
"2422","30.5333013919886","-2.16669598082508",Kibungo,Rwanda,"0","0","0.44341"
"2423","29.7320043613381","-2.60000104142785",Butare,Rwanda,"0","0","0.48143"
"2424","42.5390043322614","-0.345995946245126",Kismaayo,Somalia,"0","0",
"2425","37.3429983116382","-3.33899992830778",Moshi,Tanzania,"0","0","0.39157"
"2426","36.674001329309","-3.3660000766352",Arusha,Tanzania,"0","0","0.40169"
"2427","39.654891411078","-4.05094505015467",Mombasa,Kenya,"1411000","2","0.40215"
"2428","39.7052283959723","-5.0580360698505",Wete,Tanzania,"0","0","0.33838"
"2429","39.098997379718","-5.06899803839343",Tanga,Tanzania,"0","0",
"2430","39.6666993320859","-5.34999607629543",Mkoani,Tanzania,"0","0",
"2431","39.7070013878953","-10.0019970735598",Lindi,Tanzania,"0","0","0.40188"
"2432","40.1840014157691","-10.2750030781477",Mtwara,Tanzania,"0","0","0.49404"
"2433","39.2599984174144","-5.87899802015726",Mkokotoni,Tanzania,"0","0","0.39749"
"2434","39.2832993440273","-6.1333020545011",Koani,Tanzania,"0","0","0.41692"
"2435","39.2030013771777","-6.16599897779139",Zanzibar,Tanzania,"1303569","2","0.41692"
"2436","35.7380014276075","-6.17499897207268",Dodoma,Tanzania,"2083588","2","0.56381"
"2437","38.9167024012255","-6.76670399821887",Kibaha,Tanzania,"0","0","0.41187"
"2438","39.2533472981898","-6.8173560640002",Dar es Salaam,Tanzania,"4364541","2",
"2439","37.6610042876323","-6.82200003192417",Morogoro,Tanzania,"0","0","0.43608"
"2440","35.6920024313516","-7.77699894703779",Iringa,Tanzania,"0","0","0.43547"
"2441","35.6509983938605","-10.6820010359872",Songea,Tanzania,"0","0","0.41894"
"2442","34.7470023698853","-0.095004067337314",Kisumu,Kenya,"0","0","0.47184"
"2443","36.0690033317982","-0.279999077210971",Nakuru,Kenya,"0","0","0.44982"
"2444","36.9510034332957","-0.41699704112916",Nyeri,Kenya,"0","0","0.48142"
"2445","37.4490003587975","-0.523997947654495",Embu,Kenya,"0","0","0.54019"
"2446","36.8039973486453","-1.26999894459972",Nairobi,Kenya,"4397073","2","0.44338"
"2447","33.8030013332686","-1.49599799196456",Musoma,Tanzania,"0","0","0.48244"
"2448","34.7439963592186","-4.81699803303473",Singida,Tanzania,"0","0","0.5478"
"2449","34.0229972954176","-11.4650010349072",Mzuzu,Malawi,"221272","5","0.42759"
"2450","35.2332994352084","-13.300002001819",Lichinga,Mozambique,"0","0","0.43295"
"2451","33.7740033007257","-13.9830030387956",Lilongwe,Malawi,"989318","3","0.48469"
"2452","39.2570013428654","-15.1149959943511",Nampula,Mozambique,"0","0","0.46243"
"2453","34.993998314878","-15.7930020725627",Blantyre,Malawi,"800264","3","0.42117"
"2454","36.8839984378106","-17.8779960590163",Quelimane,Mozambique,"0","0","0.4821"
"2455","34.8360032878481","-19.8270000425188",Beira,Mozambique,"0","0","0.50257"
"2456","31.2470013025561","-25.9610040145429",Piggs Peak,Eswatini,"0","0","0.483"
"2457","32.5739973887175","-25.9620030393926",Maputo,Mozambique,"1507000","2",
"2458","31.1913003303371","-26.3033819273915",Mbabane,Eswatini,"0","0","0.48446"
"2459","31.9519984274939","-26.4549960700119",Siteki,Eswatini,"0","0","0.44236"
"2460","31.3880043019907","-26.4950010826533",Manzini,Eswatini,"0","0","0.47632"
"2461","31.4166963552483","-26.9999999527368",Hlatikulu,Eswatini,"0","0","0.49641"
"2462","25.4843012905321","-33.8815710590555",Port Elizabeth,South Africa,"1309000","2","0.50616"
"2463","30.9850024435501","-25.4660039981066",Nelspruit,South Africa,"0","0","0.50648"
"2464","26.1520023703272","-24.3770040281402",Mochudi,Botswana,"0","0","0.54532"
"2465","25.5200043899728","-24.401997025167",Molepolole,Botswana,"0","0","0.55438"
"2466","25.9507984015331","-24.6399299266043",Gaborone,Botswana,"231592","5","0.54385"
"2467","25.3430014134131","-24.9779969901345",Kanye,Botswana,"0","0","0.54829"
"2468","25.6770003921528","-25.2279989457939",Lobatse,Botswana,"0","0","0.53521"
"2469","28.0043104457209","-26.1789570809208",Johannesburg,South Africa,"4421000","2","0.51624"
"2470","27.9000003034919","-33.029999927301",East London,South Africa,"0","0",
"2471","27.6231423357721","-32.7614310360633",Bisho,South Africa,"0","0","0.51952"
"2472","25.6519982935247","-25.8589980667824",MMabatho (Mafikeng),South Africa,"0","0","0.52723"
"2473","24.8300014084143","-28.6599959927883",Kimberley,South Africa,"0","0","0.47517"
"2474","28.0559974463059","-28.8780030068391",Hlotse,Lesotho,"0","0","0.45078"
"2475","26.2250013494269","-29.1179970072499",Bloemfontein,South Africa,"0","0","0.46637"
"2476","27.7530033204427","-29.1529979595251",Teyateyaneng,Lesotho,"0","0","0.44589"
"2477","27.4920033208027","-29.3079960774895",Maseru,Lesotho,"330760","4","0.4468"
"2478","27.2520003842742","-29.8310040377369",Mafeteng,Lesotho,"0","0","0.42969"
"2479","27.4799973158546","-30.1589999312608",Mohales Hoek,Lesotho,"0","0","0.44728"
"2480","27.716004318468","-30.4109999366196",Moyeni,Lesotho,"0","0","0.43349"
"2481","33.6400024113565","-25.0409969501033",Xai-Xai,Mozambique,"0","0","0.49481"
"2482","28.2179973433686","-25.7309999316617",Pretoria,South Africa,"1753000","2","0.53253"
"2483","29.4499983624688","-23.8920030308349",Pietersburg (Polokwane),South Africa,"0","0","0.5109"
"2484","32.0862783223122","-28.7839619530725",Richards Bay,South Africa,"0","0",
"2485","28.2500013865783","-28.7499959356008",Butha-Buthe,Lesotho,"0","0","0.44881"
